,Date,Time,hashtags,tagged_usernames,Text,tokens,data
2014,2020-05-20,10:25:00,['#antihindudelhiriots2020\\n#jaagohindusjaago\\n\\nfirst'],"['@sunnymitra9:', ""@incindia's"", '@salman7khurshid', '@dig\\xe2\\x80\\xa6""']","['antihindudelhiriots2020', 'jaagohindusjaago', 'first', 'shouting']","['antihindudelhiriots2020', 'jaagohindusjaago', 'first', 'shouting']",antihindudelhiriots jaagohindusjaago  first it was s  shouting for  now it is
2015,2020-05-20,10:24:00,"['#indiaunderlockdown:', '#congress', '#aditisingh']",['@news9tweets:'],"['indiaunderlockdown', 'rebel', 'u.p', 'congress', 'mla', 'aditisingh', 'alleged', 'list', 'registration', 'number', 'buses', 'provided']","['indiaunderlockdown', 'rebel', 'u.p', 'congress', 'mla', 'aditisingh', 'alleged', 'list', 'registration', 'number', 'buses', 'provided']",indiaunderlockdown rebel up congress mla aditisingh alleged that the list of registration number of buses provided is
2016,2020-05-20,10:24:00,"['#priyankagandhi', ""#congress\\n#\\xe0\\xa4\\xaa\\xe0\\xa4\\xb9\\xe2\\x80\\xa6'""]",['@nh_india:'],"['time', 'politics', 'everyones', 'responsibility', 'help', 'migrant', 'workers', 'says', 'priyanka', '.', 'priyankagandhi', 'congress']","['time', 'politics', 'everyones', 'responsibility', 'help', 'migrant', 'workers', 'says', 'priyanka', '.', 'priyankagandhi', 'congress']",its not time for politics everyones responsibility to help migrant workers says priyanka  priyankagandhi congress
2017,2020-05-20,10:24:00,['#priyankagandhi\\xe2\\x80\\xa6'],[],"['time', 'politics', 'everyones', 'responsibility', 'help', 'migrant', 'workers', 'says', 'priyanka', '.', 'priyankagandhi']","['time', 'politics', 'everyones', 'responsibility', 'help', 'migrant', 'workers', 'says', 'priyanka', '.', 'priyankagandhi']",its not time for politics everyones responsibility to help migrant workers says priyanka  priyankagandhi
2018,2020-05-20,10:24:00,['#congress'],['@vaibhavkafeer:'],"['much', 'lie', 'congress', 'office', 'bearers', 'spread']","['much', 'lie', 'congress', 'office', 'bearers', 'spread']",how much lie congress office bearers will spread
2019,2020-05-20,10:22:00,"['#migrants,', '#congress', '#uttarpradesh']",['@nh_india:'],"['amid', 'bitter', 'politics', 'issue', 'providing', 'buses', 'stranded', 'migrants', 'congress', 'accused', 'uttarpradesh', 'c']","['amid', 'bitter', 'politics', 'issue', 'providing', 'buses', 'stranded', 'migrants', 'congress', 'accused', 'uttarpradesh', 'c']",amid bitter politics on the issue of providing buses to the stranded migrants the congress has accused the uttarpradesh c
2020,2020-05-20,10:20:00,"['#migrants,', '#congress', '#uttarpradesh']",['@nh_india:'],"['amid', 'bitter', 'politics', 'issue', 'providing', 'buses', 'stranded', 'migrants', 'congress', 'accused', 'uttarpradesh', 'c']","['amid', 'bitter', 'politics', 'issue', 'providing', 'buses', 'stranded', 'migrants', 'congress', 'accused', 'uttarpradesh', 'c']",amid bitter politics on the issue of providing buses to the stranded migrants the congress has accused the uttarpradesh c
2021,2020-05-20,10:19:00,"['#congress', '#up']",['@the_hindu:'],"['|', 'list', '1049', 'buses', 'submitted', 'congress', 'government', '879', 'found', 'buses']","['|', 'list', '1049', 'buses', 'submitted', 'congress', 'government', '879', 'found', 'buses']",just in  in the list of  buses submitted by the congress to the up government  have been found to be buses while
2022,2020-05-20,10:18:00,"['#indiaunderlockdown:', '#congress', '#aditisingh']",['@news9tweets:'],"['indiaunderlockdown', 'rebel', 'u.p', 'congress', 'mla', 'aditisingh', 'alleged', 'list', 'registration', 'number', 'buses', 'provided']","['indiaunderlockdown', 'rebel', 'u.p', 'congress', 'mla', 'aditisingh', 'alleged', 'list', 'registration', 'number', 'buses', 'provided']",indiaunderlockdown rebel up congress mla aditisingh alleged that the list of registration number of buses provided is
2023,2020-05-20,10:18:00,"['#trump', '#congress', '#saudi']","['@marwanbishara:', '@#saudi']","['trump', 'firing', '4', 'inspectors', 'general', '6', 'weeks', 'sidestepping', 'congress', 'sell', 'weapons', 'tosaudi', 'dont', 'bode', 'well', 'f']","['trump', 'firing', '4', 'inspectors', 'general', '6', 'weeks', 'sidestepping', 'congress', 'sell', 'weapons', 'tosaudi', 'dont', 'bode', 'well', 'f']",trump firing of  inspectors general in  weeks and sidestepping congress to sell weapons tosaudi dont bode well f
2024,2020-05-20,10:18:00,['#raebareli'],['@aditisinghinc'],"['raebareli', 'congress', 'mla', 'aditi', 'singh', 'slamming', 'party', 'migrant', 'bus', 'controversy', 'pra']","['raebareli', 'congress', 'mla', 'aditi', 'singh', 'slamming', 'party', 'migrant', 'bus', 'controversy', 'pra']",raebareli congress mla aditi singh she is   slamming her own party over migrant bus controversy pra
2025,2020-05-20,10:15:00,"['#indiaunderlockdown:', '#congress', '#aditisingh']",['@news9tweets:'],"['indiaunderlockdown', 'rebel', 'u.p', 'congress', 'mla', 'aditisingh', 'alleged', 'list', 'registration', 'number', 'buses', 'provided']","['indiaunderlockdown', 'rebel', 'u.p', 'congress', 'mla', 'aditisingh', 'alleged', 'list', 'registration', 'number', 'buses', 'provided']",indiaunderlockdown rebel up congress mla aditisingh alleged that the list of registration number of buses provided is
2026,2020-05-20,10:15:00,"['#migrantworkers', '#congress']","['@timesnow', '@priyankagandhi']","['helicopter', 'sent', 'rescue', 'migrantworkers', 'congress']","['helicopter', 'sent', 'rescue', 'migrantworkers', 'congress']",its a helicopter sent to rescue migrantworkers by congress
2027,2020-05-20,10:11:00,"['#fakenews', ""#congress'""]",[],"['congress', 'gone', 'desperate', '.', 'even', 'elites', 'jumping', 'troubles', '.', 'fakenews', 'congress']","['congress', 'gone', 'desperate', '.', 'even', 'elites', 'jumping', 'troubles', '.', 'fakenews', 'congress']",congress has gone desperate even their elites are jumping in troubles fakenews congress
2028,2020-05-20,10:10:00,"['#uddhavthackeray', '#congress', ""#ncp.\\n\\nhttps://t.co/o7disttree'""]","['@mumbaimirror:', '@swamy39']","['.', 'urges', 'maharashtra', 'cm', 'uddhavthackeray', 'break', 'alliance', 'congress', 'ncp', '.', 'https//t.co/o7disttree']","['.', 'urges', 'maharashtra', 'cm', 'uddhavthackeray', 'break', 'alliance', 'congress', 'ncp', '.', 'https//t.co/o7disttree']", urges maharashtra cm uddhavthackeray to break the alliance with congress and ncp  httpstcoodisttree
2029,2020-05-20,10:07:00,"[""#congress\\n\\nhttps://t.co/enhuesjgny'""]","['@speakerpelosi', '@gop']","['swears', 'two', 'new', 'members', 'congress', 'https//t.co/enhuesjgny']","['swears', 'two', 'new', 'members', 'congress', 'https//t.co/enhuesjgny']",swears in two new  members of congress  httpstcoenhuesjgny
2030,2020-05-20,10:07:00,"['#indiaunderlockdown:', '#congress', '#aditisingh']",[],"['indiaunderlockdown', 'rebel', 'u.p', 'congress', 'mla', 'aditisingh', 'alleged', 'list', 'registration', 'number', 'buses', 'prov']","['indiaunderlockdown', 'rebel', 'u.p', 'congress', 'mla', 'aditisingh', 'alleged', 'list', 'registration', 'number', 'buses', 'prov']",indiaunderlockdown rebel up congress mla aditisingh alleged that the list of registration number of buses prov
2031,2020-05-20,10:07:00,[],['@freedom4horses:'],"['tell', 'congress', 'protect', 'wild', 'horses', 'blms', 'reckless', 'management', 'plan', '-', 'sign', 'send', '--', '&', 'gt', ';']","['tell', 'congress', 'protect', 'wild', 'horses', 'blms', 'reckless', 'management', 'plan', '-', 'sign', 'send', '--', '&', 'gt', ';']",tell congress to protect wild horses from the blms reckless management plan  sign an send here gt
2032,2020-05-20,10:05:00,"['#congress', ""#congbuskaro'""]",['@maheshjoshi_mj:'],"['congress', 'party', 'exposed', 'yogi', 'govt', 'reveals', 'congress', 'party', 'bluffed', 'congbuskaro', 'releases', 'list']","['congress', 'party', 'exposed', 'yogi', 'govt', 'reveals', 'congress', 'party', 'bluffed', 'congbuskaro', 'releases', 'list']",congress party exposed   yogi govt reveals how congress party bluffed over congbuskaro and releases a list which s
2033,2020-05-20,10:04:00,"['#congress', '#decency,', '#gentlemanliness,', '#discipline.\\n\\n100+', ""#congress.'""]",['@opindia_com'],"['congress', 'never', 'party', 'decency', 'gentlemanliness', 'discipline', '.', '100+', 'year-old', 'practice', 'congress', '.']","['congress', 'never', 'party', 'decency', 'gentlemanliness', 'discipline', '.', '100+', 'year-old', 'practice', 'congress', '.']",congress has never been a party for decency gentlemanliness discipline   yearold practice of congress
2034,2020-05-20,10:03:00,['#congress'],['@shahfahaddd:'],"['question', 'congress', 'offering', 'buses', 'help', 'migrants.the', 'state', 'government', 'done', 'public', '.', 'co']","['question', 'congress', 'offering', 'buses', 'help', 'migrants.the', 'state', 'government', 'done', 'public', '.', 'co']",my question is why congress offering buses to help migrantsthe state government should have done this for its public co
2035,2020-05-20,10:03:00,"['#migrants,', '#congress', '#uttarpradesh']",['@nh_india:'],"['amid', 'bitter', 'politics', 'issue', 'providing', 'buses', 'stranded', 'migrants', 'congress', 'accused', 'uttarpradesh', 'c']","['amid', 'bitter', 'politics', 'issue', 'providing', 'buses', 'stranded', 'migrants', 'congress', 'accused', 'uttarpradesh', 'c']",amid bitter politics on the issue of providing buses to the stranded migrants the congress has accused the uttarpradesh c
2036,2020-05-20,10:03:00,[],"['@thevirtualhall:', ""@virtualh\\xe2\\x80\\xa6'""]","['trucks', 'connected', 'maintenance', 'charging', '.', 'flights', '.', 'hotel', 'bookings', '.', 'quiet', '.', 'entering']","['trucks', 'connected', 'maintenance', 'charging', '.', 'flights', '.', 'hotel', 'bookings', '.', 'quiet', '.', 'entering']",trucks connected to maintenance charging no flights no hotel bookings all is quiet and after entering the
2037,2020-05-20,10:02:00,[],['@sardesairajdeep'],"['stand', '.', 'stupid', 'comment', 'coming', 'educated', 'journalist', '.', 'explain', 'empty', 'buses']","['stand', '.', 'stupid', 'comment', 'coming', 'educated', 'journalist', '.', 'explain', 'empty', 'buses']",there is no stand off stupid comment coming from an educated journalist explain why empty buses
2038,2020-05-20,10:01:00,"['#pakistan', '#facemasks', '#victoriassecret', '#congress']",[],"['pakistan', 'launches', 'victorias', 'secret', 'look', 'alike', 'face', 'mask', 'facemasks', 'victoriassecret', 'congress']","['pakistan', 'launches', 'victorias', 'secret', 'look', 'alike', 'face', 'mask', 'facemasks', 'victoriassecret', 'congress']",pakistan launches victorias secret look alike face mask  facemasks victoriassecret congress
2039,2020-05-20,10:01:00,"['#congress', '#encryption']",['@pycysn:'],"['dont', 'let', 'congress', 'kill', 'encryption']","['dont', 'let', 'congress', 'kill', 'encryption']",dont let congress kill encryption
2040,2020-05-20,10:01:00,"['#congress', '#trainfair']","['@moon_gogoi18:', '@sardesairajdeep']","['frauds', 'congress', 'open..', 'starting', 'caa', 'protest', 'shaheenbaug', 'trainfair', 'egg', 'rf', 'c']","['frauds', 'congress', 'open..', 'starting', 'caa', 'protest', 'shaheenbaug', 'trainfair', 'egg', 'rf', 'c']",so when frauds of congress are open   starting from caa protest shaheenbaug trainfair egg rf c
2041,2020-05-20,09:59:00,"['#brazilian', '#congress', '#pl2633.', '#landgrabbing,', ""#slashandburn\\xe2\\x80\\xa6'""]",['@nouripour:'],"['week', 'brazilian', 'congress', 'votes', 'bill', 'pl2633', '.', 'approved', 'would', 'result', 'landgrabbing', 'slashandburn']","['week', 'brazilian', 'congress', 'votes', 'bill', 'pl2633', '.', 'approved', 'would', 'result', 'landgrabbing', 'slashandburn']",this week brazilian congress votes on bill pl if approved it would result in more landgrabbing more slashandburn
2042,2020-05-20,09:59:00,"['#uttarpradesh', '#congress', ""#priyan\\xe2\\x80\\xa6'""]",['@firstpost:'],"['police', 'tuesday', 'booked', 'uttarpradesh', 'congress', 'president', 'ajay', 'kumar', 'lallu', 'personal', 'secretary', 'party', 'leader', 'priyan']","['police', 'tuesday', 'booked', 'uttarpradesh', 'congress', 'president', 'ajay', 'kumar', 'lallu', 'personal', 'secretary', 'party', 'leader', 'priyan']",police on tuesday booked uttarpradesh congress president ajay kumar lallu and a personal secretary to party leader priyan
2043,2020-05-20,09:58:00,"['#raebareli', '#congress', '#gandhis', '#buspolitics', '#pandemic', ""#priyankagandhi'""]",[],"['raebareli', 'congress', 'mla', 'hits', 'gandhis', 'playing', 'buspolitics', 'amidst', 'pandemic', 'priyankagandhi']","['raebareli', 'congress', 'mla', 'hits', 'gandhis', 'playing', 'buspolitics', 'amidst', 'pandemic', 'priyankagandhi']",raebareli congress mla hits out at gandhis for playing buspolitics amidst pandemic  priyankagandhi
2044,2020-05-20,09:57:00,['#coronavirus'],['@indianz:'],"['americans', 'serve', 'selflessly', 'throughout', 'coronavirus', 'crisis', 'white', 'house', 'continue', 'go', 'work', 'every']","['americans', 'serve', 'selflessly', 'throughout', 'coronavirus', 'crisis', 'white', 'house', 'continue', 'go', 'work', 'every']",if americans can serve selflessly throughout the coronavirus crisis and if the white house can continue to go to work every d
2045,2020-05-20,09:57:00,[],['@myesr:'],"['midst', 'biggest', 'pandemic', 'recent', 'history', 'editorial', 'ponders', 'future', 'medical', 'conferences', 'pos']","['midst', 'biggest', 'pandemic', 'recent', 'history', 'editorial', 'ponders', 'future', 'medical', 'conferences', 'pos']",in the midst of the biggest pandemic in recent history this editorial ponders over the future of medical conferences in the pos
2046,2020-05-20,09:57:00,"[""#congress'""]",[],"['the.omen.1976', 'https//t.co/bvwmr6xxks', 'congress']","['the.omen.1976', 'https//t.co/bvwmr6xxks', 'congress']",theomen  httpstcobvwmrxxks congress
2047,2020-05-20,09:57:00,"['#migrants,', '#congress', '#uttarpradesh']",['@nh_india:'],"['amid', 'bitter', 'politics', 'issue', 'providing', 'buses', 'stranded', 'migrants', 'congress', 'accused', 'uttarpradesh', 'c']","['amid', 'bitter', 'politics', 'issue', 'providing', 'buses', 'stranded', 'migrants', 'congress', 'accused', 'uttarpradesh', 'c']",amid bitter politics on the issue of providing buses to the stranded migrants the congress has accused the uttarpradesh c
2048,2020-05-20,09:56:00,['#congress'],"['@lindseygrahamsc', '@barackobama']","['oh', 'look', '.', 'trying', '.', 'havent', 'called', 'answer', 'congress', 'yet', '?']","['oh', 'look', '.', 'trying', '.', 'havent', 'called', 'answer', 'congress', 'yet', '?']",oh look  is trying now why havent you called  to answer to congress yet what has
2049,2020-05-20,09:56:00,['#congress'],['@chetan_bhagat'],"['happened', 'planning', 'join', 'congress', 'talking', 'facts', 'truth..']","['happened', 'planning', 'join', 'congress', 'talking', 'facts', 'truth..']",what happened to you planning to join congress  talking facts and truth
2050,2020-05-20,09:56:00,"['#pankajpuniainc', '#pankajpuniainc_\\xe0\\xa4\\x85\\xe0\\xa4\\xaa\\xe0\\xa4\\xa8\\xe0\\xa5\\x80_\\xe0\\xa4\\xac\\xe0\\xa4\\xb9\\xe0\\xa4\\xa8_\\xe0\\xa4\\x95\\xe0\\xa5\\x87_\\xe0\\xa4\\xb8\\xe0\\xa4\\xbe\\xe0\\xa4\\xae\\xe0\\xa4\\xa8\\xe0\\xa5\\x87_\\xe0\\xa4\\xb9\\xe0\\xa4\\xb8\\xe0\\xa5\\x8d\\xe0\\xa4\\xa4\\xe0\\xa4\\xae\\xe0\\xa5\\x88\\xe0\\xa4\\xa5\\xe0\\xa5\\x81_\\xe0\\xa4\\x95\\xe0\\xa4\\xb0\\xe0\\xa4\\xa4\\xe0\\xa4\\xbe', '#congress']",['@deepak_leo_:'],"['shame', '.', 'pankajpuniainc', 'pankajpuniainc______', 'congress', 'dont', 'deserve', 'represent', 'e']","['shame', '.', 'pankajpuniainc', 'pankajpuniainc______', 'congress', 'dont', 'deserve', 'represent', 'e']",shame on you pankajpuniainc  pankajpuniainc       congress  you dont deserve to represent e
2051,2020-05-20,09:56:00,"['#migrants,', '#congress', '#uttarpradesh']",['@nh_india:'],"['amid', 'bitter', 'politics', 'issue', 'providing', 'buses', 'stranded', 'migrants', 'congress', 'accused', 'uttarpradesh', 'c']","['amid', 'bitter', 'politics', 'issue', 'providing', 'buses', 'stranded', 'migrants', 'congress', 'accused', 'uttarpradesh', 'c']",amid bitter politics on the issue of providing buses to the stranded migrants the congress has accused the uttarpradesh c
2052,2020-05-20,09:54:00,"['#congress', '#up']",['@the_hindu:'],"['|', 'list', '1049', 'buses', 'submitted', 'congress', 'government', '879', 'found', 'buses']","['|', 'list', '1049', 'buses', 'submitted', 'congress', 'government', '879', 'found', 'buses']",just in  in the list of  buses submitted by the congress to the up government  have been found to be buses while
2053,2020-05-20,09:54:00,"['#congress', '#trainfair']",['@sardesairajdeep'],"['frauds', 'congress', 'open..', 'starting', 'caa', 'protest', 'shaheenbaug', 'trainfair', 'egg']","['frauds', 'congress', 'open..', 'starting', 'caa', 'protest', 'shaheenbaug', 'trainfair', 'egg']",so when frauds of congress are open   starting from caa protest shaheenbaug trainfair egg
2054,2020-05-20,09:51:00,['#congress'],"['@aditisinghinc', '@amanproudbihari', '@myogiadityanath']","['rising', 'star', 'congress', 'bating', 'bjp', '.', 'congress']","['rising', 'star', 'congress', 'bating', 'bjp', '.', 'congress']",once rising star of up congress is now bating for bjp   congress
2055,2020-05-20,09:50:00,[],['@freedom4horses:'],"['help', 'wild', 'horses', 'call', '202-224-3121', '(', 'capitol', 'switchboard', ')', '.', 'ask', 'speak', 'senators']","['help', 'wild', 'horses', 'call', '202-224-3121', '(', 'capitol', 'switchboard', ')', '.', 'ask', 'speak', 'senators']",what you can do to help wild horses call  the capitol switchboard you can ask to speak to your senators
