,Unnamed: 0,Date,Time,hashtags,tagged_usernames,Text,tokens,data,pol_sub,polarity,subjectivity,Stanford_score,Stanford_sentiment,pred_logreg,pred_logreg_proba,pred_forest,pred_forest_proba,pred_svc,pred_bayes,pred_bayes_proba
49,49,2020-05-20,11:10:00,"['#bjp', '#uttarpradesh', '#congress', '#ajaykumarlallu', '#priyankagandhi\\xe2\\x80\\x99s']",['@nh_india:'],"['bjp', 'government', 'act', 'vengeance', 'booked', 'uttarpradesh', 'congress', 'president', 'ajaykumarlallu', 'priyankagandhis', 'secre']","['bjp', 'government', 'act', 'vengeance', 'booked', 'uttarpradesh', 'congress', 'president', 'ajaykumarlallu', 'priyankagandhis', 'secre']",bjp government in an act of vengeance booked uttarpradesh congress president ajaykumarlallu and priyankagandhis secre,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative,1,0.6320479738507553,1,0.6083333333333333,1,1,0.5005646090861232
50,50,2020-05-20,11:10:00,['#bjp'],['@saksham23956924:'],"['wtf', 'governance', 'taking', 'place', 'somebody', 'trying', 'help', 'others', 'allowed', '.', 'time', 'bjp']","['wtf', 'governance', 'taking', 'place', 'somebody', 'trying', 'help', 'others', 'allowed', '.', 'time', 'bjp']",wtf governance is taking place if somebody is trying to help others why are they not being allowed this time bjp has,"Sentiment(polarity=-0.5, subjectivity=1.0)",-0.5,1.0,1.0,Negative,0,0.059983164207457966,0,0.3,0,0,0.26163590665695263
51,51,2020-05-20,11:07:00,[],['@ripunbora:'],"['madam', 'fm', '!', 'today', 'morning', 'accused', 'cong', 'ruled', 'states', 'failed', 'arrange', 'train', 'migrant', 'workers', 'perhaps']","['madam', 'fm', '!', 'today', 'morning', 'accused', 'cong', 'ruled', 'states', 'failed', 'arrange', 'train', 'migrant', 'workers', 'perhaps']",madam fm today morning you accused cong ruled states that they failed to arrange train for the migrant workers perhaps you,"Sentiment(polarity=-0.5, subjectivity=0.3)",-0.5,0.3,2.0,Neutral,1,0.7017429903960044,1,0.87,1,1,0.7187378988365214
52,52,2020-05-20,11:07:00,"['#bjp', '#seedhibaatpackagebakwas']",['@incassam:'],"['congress', 'thinks', 'next', 'generations', '.', 'bjp', 'thinks', 'next', 'elections', '.', 'seedhibaatpackagebakwas']","['congress', 'thinks', 'next', 'generations', '.', 'bjp', 'thinks', 'next', 'elections', '.', 'seedhibaatpackagebakwas']",congress thinks for next generations bjp thinks for next elections seedhibaatpackagebakwas,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral,1,0.8178208177114363,1,0.7914285714285714,1,1,0.5732183260845232
53,53,2020-05-20,11:07:00,"['#up', '#lucknow']","['@ripunbora:', '@priyankagandhi']","['use', 'asking', 'cm', 'line', '1000', 'empty', 'buses', 'lucknow', 'migrants', 'workers', 'strand']","['use', 'asking', 'cm', 'line', '1000', 'empty', 'buses', 'lucknow', 'migrants', 'workers', 'strand']",what is the use of asking  by up cm to line up  empty buses at lucknow when migrants workers are strand,"Sentiment(polarity=-0.1, subjectivity=0.5)",-0.1,0.5,1.0,Negative,1,0.5529127662775811,1,0.6,1,1,0.5327084898502549
54,54,2020-05-20,11:06:00,"['#bjp', '#bjp']",[],"['jothimani', 'speech', 'bjp', 'candidates', 'karu', 'nagarajan..', 'bjp', 'candidates', 'speech', 'always', 'like', 'third', 'rated', 'men..', 'https//t.co/xte4k3fuox']","['jothimani', 'speech', 'bjp', 'candidates', 'karu', 'nagarajan..', 'bjp', 'candidates', 'speech', 'always', 'like', 'third', 'rated', 'men..', 'https//t.co/xte4k3fuox']",jothimani speech against bjp candidates karu nagarajan bjp candidates speech is always like a third rated men httpstcoxtekfuox,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative,1,0.7229322937637275,1,0.8116666666666668,1,1,0.5757236560332454
55,55,2020-05-20,11:06:00,['#bjp'],"['@sayanisengupt15:', '@bjp4bengal']","['bjp', 'always', '...', '..']","['bjp', 'always', '...', '..']",this is what bjp always do,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral,1,0.5285700772944443,0,0.45,1,1,0.5350321865413219
56,56,2020-05-20,11:05:00,"['#up', '#lucknow']","['@ripunbora:', '@priyankagandhi']","['use', 'asking', 'cm', 'line', '1000', 'empty', 'buses', 'lucknow', 'migrants', 'workers', 'strand']","['use', 'asking', 'cm', 'line', '1000', 'empty', 'buses', 'lucknow', 'migrants', 'workers', 'strand']",what is the use of asking  by up cm to line up  empty buses at lucknow when migrants workers are strand,"Sentiment(polarity=-0.1, subjectivity=0.5)",-0.1,0.5,1.0,Negative,1,0.5529127662775811,1,0.6,1,1,0.5327084898502549
57,57,2020-05-20,11:03:00,['#bjp'],['@frankhuzur:'],"['bjp', 'uttar', 'pradesh', 'trying', 'every', 'trick', 'bag', 'revive', 'lost', 'fortune', 'congress', 'party', '.', 'expense']","['bjp', 'uttar', 'pradesh', 'trying', 'every', 'trick', 'bag', 'revive', 'lost', 'fortune', 'congress', 'party', '.', 'expense']",bjp in uttar pradesh is trying every trick in its bag to revive the lost fortune of the congress party at the expense of,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative,0,0.1298327779935479,0,0.4066666666666666,0,0,0.34948721521851206
58,58,2020-05-20,11:03:00,"['#bjp', '#ews', '#10\\xe2\\x80\\xb0ews']",['@keshaw9616:'],"['bjp', 'already', 'taken', 'bold', 'step', 'welfare', 'ews', 'students', 'giving', '10ews', 'reservation', '.', 'time', 'come', 'provide']","['bjp', 'already', 'taken', 'bold', 'step', 'welfare', 'ews', 'students', 'giving', '10ews', 'reservation', '.', 'time', 'come', 'provide']",bjp has already taken bold step to welfare ews students by giving ews reservation now the time has come to provide s,"Sentiment(polarity=0.3333333333333333, subjectivity=0.6666666666666666)",0.3333333333333333,0.6666666666666666,1.0,Negative,0,0.2283953239429793,0,0.44,0,0,0.3607744077144288
59,59,2020-05-20,11:02:00,"['#corona', '#bjp', '#modi\\n\\n#bjp', '#drambazzi', '#poor']",[],"['atleast', 'corona', 'ji', 'time', 'good', 'test', '4', 'bjp', 'modi', 'bjp', 'drambazzi', 'would', 'cant', 'fed', 'poor', 'poor', 'c']","['atleast', 'corona', 'ji', 'time', 'good', 'test', '4', 'bjp', 'modi', 'bjp', 'drambazzi', 'would', 'cant', 'fed', 'poor', 'poor', 'c']",atleast corona ji time was a good test  bjp modi  bjp drambazzi   if he would cant fed his own poor poor c,"Sentiment(polarity=0.12499999999999994, subjectivity=0.7000000000000001)",0.12499999999999994,0.7000000000000001,3.0,Positive,0,0.06428668825970557,0,0.38,0,0,0.19997126312866936
60,60,2020-05-20,11:02:00,"['#bjp', '#garibvirodhi', '#bjpagainstmaharashtra', '#bjpfailsindia', '#bjpwithterrorists', ""#bjpthereal\\xe2\\x80\\xa6'""]","['@srinaga007:', '@aamaadmiparty']","['bjp', 'garibvirodhi', '?', '?', 'bjpagainstmaharashtra', 'bjpfailsindia', 'bjpwithterrorists', 'bjpthereal']","['bjp', 'garibvirodhi', '?', '?', 'bjpagainstmaharashtra', 'bjpfailsindia', 'bjpwithterrorists', 'bjpthereal']",is bjp only garibvirodhi  not these bjpagainstmaharashtra bjpfailsindia bjpwithterrorists bjpthereal,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,1.0,Negative,0,0.06246546350642709,0,0.24,0,0,0.33020646754908906
61,61,2020-05-20,11:01:00,"['#bjp', '#kerala', '#covid', '#maharashtra']",[],"['bjp', 'cites', 'kerala', 'covid', 'performance', 'slams', 'maharashtra', 'failure', 'https//t.co/kx7cd3qfkw']","['bjp', 'cites', 'kerala', 'covid', 'performance', 'slams', 'maharashtra', 'failure', 'https//t.co/kx7cd3qfkw']",bjp cites kerala s covid performance slams maharashtra for failure httpstcokxcdqfkw,"Sentiment(polarity=-0.3166666666666667, subjectivity=0.3)",-0.3166666666666667,0.3,1.0,Negative,1,0.7416709386550647,1,0.5138095238095238,1,1,0.5749593413907629
62,62,2020-05-20,11:00:00,"['#muslim', '#tandur', '#telangana', '#pala_srinivas.\\n\\nthe']",['@advarafath:'],"['wednesday', 'minor', 'muslim', 'girl', 'raped', 'tandur', 'district', 'telangana', 'pala_srinivas', '.', 'girl', 'alone']","['wednesday', 'minor', 'muslim', 'girl', 'raped', 'tandur', 'district', 'telangana', 'pala_srinivas', '.', 'girl', 'alone']",on wednesday a minor muslim girl was raped in tandur district of telangana by pala srinivas  the girl was alone in the,"Sentiment(polarity=-0.05, subjectivity=0.2)",-0.05,0.2,2.0,Neutral,0,0.26500427431573664,0,0.46,0,0,0.42803709479627444
63,63,2020-05-20,10:59:00,['#india.'],['@john_pollock22:'],"['since', 'coming', 'power', '2014', 'surge', 'violence', 'minorities', 'india', '.', '2017']","['since', 'coming', 'power', '2014', 'surge', 'violence', 'minorities', 'india', '.', '2017']",since coming to power in  there has been a surge in the violence against the minorities in india in  under,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative,0,0.3324197817992515,0,0.43200000000000005,0,0,0.3900332039671425
64,64,2020-05-20,10:58:00,"['#bangladesh', '#afghanistan', '#hindus\\n#pakistani', '#bjp']",[],"['watch', 'bangladesh', 'hindus', 'afghanistan', 'hindus', 'pakistani', 'hindus', 'bjp', 'cant', 'feed', 'people', 'dont', 'accept']","['watch', 'bangladesh', 'hindus', 'afghanistan', 'hindus', 'pakistani', 'hindus', 'bjp', 'cant', 'feed', 'people', 'dont', 'accept']",watch out  bangladesh hindus afghanistan hindus pakistani hindus bjp cant feed his own people so dont accept,"Sentiment(polarity=0.6, subjectivity=1.0)",0.6,1.0,1.0,Negative,0,0.2587665145231785,0,0.22,0,0,0.3720903173588852
65,65,2020-05-20,10:58:00,"['#pmmodi', '#ayushmanbharat', '#ayushmanbharatyojana', '#primeminister\\xe2\\x80\\xa6']",[],"['pmmodi', 'congratulated', 'beneficiaries', 'ayushmanbharat', 'scheme', 'ayushmanbharatyojana', 'primeminister']","['pmmodi', 'congratulated', 'beneficiaries', 'ayushmanbharat', 'scheme', 'ayushmanbharatyojana', 'primeminister']",pmmodi congratulated the beneficiaries of ayushmanbharat scheme  ayushmanbharatyojana primeminister,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral,1,0.5736440443684528,1,0.975,1,1,0.5197261085200211
66,66,2020-05-20,10:58:00,"['#bjp', '#up', '#priyankagandhi', '#congress', ""#\\xe0\\xa4\\xaa\\xe0\\xa4\\xb9\\xe0\\xa4\\xb2\\xe0\\xa5\\x87_\\xe0\\xa4\\xae\\xe0\\xa4\\xbe\\xe0\\xa4\\xa8\\xe0\\xa4\\xb5\\xe2\\x80\\xa6'""]",['@nh_india:'],"['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']","['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']",put a bjp flag on buses if you want to but use these buses says priyanka to up cm priyankagandhi congress  ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral,0,0.46500803464766066,0,0.42,0,0,0.4597042477431097
67,67,2020-05-20,10:54:00,"['#bjp', '#up', '#priyankagandhi', '#congress', ""#\\xe0\\xa4\\xaa\\xe0\\xa4\\xb9\\xe0\\xa4\\xb2\\xe0\\xa5\\x87_\\xe0\\xa4\\xae\\xe0\\xa4\\xbe\\xe0\\xa4\\xa8\\xe0\\xa4\\xb5\\xe2\\x80\\xa6'""]",['@nh_india:'],"['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']","['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']",put a bjp flag on buses if you want to but use these buses says priyanka to up cm priyankagandhi congress  ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral,0,0.46500803464766066,0,0.42,0,0,0.4597042477431097
68,68,2020-05-20,10:52:00,['#bjp'],"['@sayanisengupt15:', '@bjp4bengal']","['bjp', 'always', '...', '..']","['bjp', 'always', '...', '..']",this is what bjp always do,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral,1,0.5285700772944443,0,0.45,1,1,0.5350321865413219
69,69,2020-05-20,10:51:00,"['#bjp,']",[],"['chaos', 'trains', 'buses', 'maha', 'others', 'states', ';', 'conspiracy', 'well', 'played', 'bjp', 'want', 'state', 'govt']","['chaos', 'trains', 'buses', 'maha', 'others', 'states', ';', 'conspiracy', 'well', 'played', 'bjp', 'want', 'state', 'govt']",chaos over trains and buses in maha and others states  a conspiracy well played by bjp they want the state govt,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,3.0,Positive,0,0.25706117835558145,0,0.32,0,0,0.39059081620394753
70,70,2020-05-20,10:49:00,[],"['@babajiringe2:', '@swamy39', '@pgurus1']","['sir', 'see', 'video', 'total', 'failure', 'bjp', 'lead', 'central', 'government', '.', 'need', 'desolve', 'central', 'government']","['sir', 'see', 'video', 'total', 'failure', 'bjp', 'lead', 'central', 'government', '.', 'need', 'desolve', 'central', 'government']",sir see this video total failure of bjp lead central government so need to desolve central government,"Sentiment(polarity=-0.07916666666666668, subjectivity=0.3875)",-0.07916666666666668,0.3875,1.0,Negative,0,0.24793524872659758,0,0.34,0,0,0.4513572195148747
71,71,2020-05-20,10:49:00,['#bjp'],['@frankhuzur:'],"['bjp', 'uttar', 'pradesh', 'trying', 'every', 'trick', 'bag', 'revive', 'lost', 'fortune', 'congress', 'party', '.', 'expense']","['bjp', 'uttar', 'pradesh', 'trying', 'every', 'trick', 'bag', 'revive', 'lost', 'fortune', 'congress', 'party', '.', 'expense']",bjp in uttar pradesh is trying every trick in its bag to revive the lost fortune of the congress party at the expense of,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative,0,0.1298327779935479,0,0.4066666666666666,0,0,0.34948721521851206
72,72,2020-05-20,10:48:00,['#bjp'],['@dayanidhi_maran:'],"['misogyny', '&', 'amp', ';', 'track', 'record', 'disrespecting', 'women', 'become', 'trademark', 'bjp', 'online', '&', 'amp', ';', 'offline', '.', 'rea']","['misogyny', '&', 'amp', ';', 'track', 'record', 'disrespecting', 'women', 'become', 'trademark', 'bjp', 'online', '&', 'amp', ';', 'offline', '.', 'rea']",misogyny amp a track record of disrespecting women have become the trademark of bjp both online amp offline its now rea,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative,1,0.6584918292821523,1,0.58,1,1,0.5801078245370977
73,73,2020-05-20,10:48:00,['#bjp'],"['@sayanisengupt15:', '@bjp4bengal']","['bjp', 'always', '...', '..']","['bjp', 'always', '...', '..']",this is what bjp always do,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral,1,0.5285700772944443,0,0.45,1,1,0.5350321865413219
74,74,2020-05-20,10:47:00,[],"['@siddhukn:', '@opindia_com']","['telecast', 'cn', 'news', 'stopped', 'since', 'yesterday', 'bengal', 'govtbut', 'messiah', 'freedom', 'press', 'co']","['telecast', 'cn', 'news', 'stopped', 'since', 'yesterday', 'bengal', 'govtbut', 'messiah', 'freedom', 'press', 'co']",telecast of cn news has been stopped since yesterday by bengal govtbut no messiah of freedom of press will co,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative,0,0.21321605210166178,0,0.26,0,0,0.34089536444251206
75,75,2020-05-20,10:47:00,"['#bjp', '#uttarpradesh', '#congress', '#ajaykumarlallu', '#priyankagandhi\\xe2\\x80\\x99s']",['@nh_india:'],"['bjp', 'government', 'act', 'vengeance', 'booked', 'uttarpradesh', 'congress', 'president', 'ajaykumarlallu', 'priyankagandhis', 'secre']","['bjp', 'government', 'act', 'vengeance', 'booked', 'uttarpradesh', 'congress', 'president', 'ajaykumarlallu', 'priyankagandhis', 'secre']",bjp government in an act of vengeance booked uttarpradesh congress president ajaykumarlallu and priyankagandhis secre,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative,1,0.6320479738507553,1,0.6083333333333333,1,1,0.5005646090861232
76,76,2020-05-20,10:46:00,"['#bjp', '#up', '#priyankagandhi', '#congress', ""#\\xe0\\xa4\\xaa\\xe0\\xa4\\xb9\\xe0\\xa4\\xb2\\xe0\\xa5\\x87_\\xe0\\xa4\\xae\\xe0\\xa4\\xbe\\xe0\\xa4\\xa8\\xe0\\xa4\\xb5\\xe2\\x80\\xa6'""]",['@nh_india:'],"['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']","['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']",put a bjp flag on buses if you want to but use these buses says priyanka to up cm priyankagandhi congress  ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral,0,0.46500803464766066,0,0.42,0,0,0.4597042477431097
77,77,2020-05-20,10:45:00,"['#bjp', '#up', '#priyankagandhi', '#congress', ""#\\xe0\\xa4\\xaa\\xe0\\xa4\\xb9\\xe0\\xa4\\xb2\\xe0\\xa5\\x87_\\xe0\\xa4\\xae\\xe0\\xa4\\xbe\\xe0\\xa4\\xa8\\xe0\\xa4\\xb5\\xe2\\x80\\xa6'""]",['@nh_india:'],"['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']","['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']",put a bjp flag on buses if you want to but use these buses says priyanka to up cm priyankagandhi congress  ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral,0,0.46500803464766066,0,0.42,0,0,0.4597042477431097
78,78,2020-05-20,10:45:00,[],[],"['383', 'migrant', 'workers', 'died', 'punitive', 'lockdown', 'due', 'road/rail', 'accidents', 'starvation', 'exhaustion', 'police', 'br']","['383', 'migrant', 'workers', 'died', 'punitive', 'lockdown', 'due', 'road/rail', 'accidents', 'starvation', 'exhaustion', 'police', 'br']", migrant workers died during the punitive lockdown due to roadrail accidents starvation exhaustion police br,"Sentiment(polarity=-0.125, subjectivity=0.375)",-0.125,0.375,2.0,Neutral,0,0.0030957895655632246,0,0.14,0,0,0.08566277911968144
79,79,2020-05-20,10:43:00,"['#bjp', '#up', '#priyankagandhi', '#congress', ""#\\xe0\\xa4\\xaa\\xe0\\xa4\\xb9\\xe0\\xa4\\xb2\\xe0\\xa5\\x87_\\xe0\\xa4\\xae\\xe0\\xa4\\xbe\\xe0\\xa4\\xa8\\xe0\\xa4\\xb5\\xe2\\x80\\xa6'""]",['@nh_india:'],"['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']","['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']",put a bjp flag on buses if you want to but use these buses says priyanka to up cm priyankagandhi congress  ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral,0,0.46500803464766066,0,0.42,0,0,0.4597042477431097
80,80,2020-05-20,10:43:00,"['#bjp/#rss', '#factcheck.\\n\\nhave']",[],"['see', 'fart', 'news', 'prominently', 'displays', 'pic', 'one', 'related', 'bjp/rss', 'factcheck', '.', 'seen', 'th']","['see', 'fart', 'news', 'prominently', 'displays', 'pic', 'one', 'related', 'bjp/rss', 'factcheck', '.', 'seen', 'th']",see how fart news prominently displays pic of any one related to bjprss when doing factcheck  have you seen th,"Sentiment(polarity=0.25, subjectivity=0.7)",0.25,0.7,1.0,Negative,1,0.6460730539572945,1,0.78,1,1,0.5686305012578887
81,81,2020-05-20,10:42:00,"['#bjp', '#ews', '#10\\xe2\\x80\\xb0ews']",['@keshaw9616:'],"['bjp', 'already', 'taken', 'bold', 'step', 'welfare', 'ews', 'students', 'giving', '10ews', 'reservation', '.', 'time', 'come', 'provide']","['bjp', 'already', 'taken', 'bold', 'step', 'welfare', 'ews', 'students', 'giving', '10ews', 'reservation', '.', 'time', 'come', 'provide']",bjp has already taken bold step to welfare ews students by giving ews reservation now the time has come to provide s,"Sentiment(polarity=0.3333333333333333, subjectivity=0.6666666666666666)",0.3333333333333333,0.6666666666666666,1.0,Negative,0,0.2283953239429793,0,0.44,0,0,0.3607744077144288
