,Date,Time,hashtags,tagged_usernames,Text,tokens,data,pol_sub,polarity,subjectivity,Stanford_score,Stanford_sentiment
56,2020-05-20,11:05:00,"['#up', '#lucknow']","['@ripunbora:', '@priyankagandhi']","['use', 'asking', 'cm', 'line', '1000', 'empty', 'buses', 'lucknow', 'migrants', 'workers', 'strand']","['use', 'asking', 'cm', 'line', '1000', 'empty', 'buses', 'lucknow', 'migrants', 'workers', 'strand']",what is the use of asking  by up cm to line up  empty buses at lucknow when migrants workers are strand,"Sentiment(polarity=-0.1, subjectivity=0.5)",-0.1,0.5,1.0,Negative
57,2020-05-20,11:03:00,['#bjp'],['@frankhuzur:'],"['bjp', 'uttar', 'pradesh', 'trying', 'every', 'trick', 'bag', 'revive', 'lost', 'fortune', 'congress', 'party', '.', 'expense']","['bjp', 'uttar', 'pradesh', 'trying', 'every', 'trick', 'bag', 'revive', 'lost', 'fortune', 'congress', 'party', '.', 'expense']",bjp in uttar pradesh is trying every trick in its bag to revive the lost fortune of the congress party at the expense of,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative
58,2020-05-20,11:03:00,"['#bjp', '#ews', '#10\\xe2\\x80\\xb0ews']",['@keshaw9616:'],"['bjp', 'already', 'taken', 'bold', 'step', 'welfare', 'ews', 'students', 'giving', '10ews', 'reservation', '.', 'time', 'come', 'provide']","['bjp', 'already', 'taken', 'bold', 'step', 'welfare', 'ews', 'students', 'giving', '10ews', 'reservation', '.', 'time', 'come', 'provide']",bjp has already taken bold step to welfare ews students by giving ews reservation now the time has come to provide s,"Sentiment(polarity=0.3333333333333333, subjectivity=0.6666666666666666)",0.3333333333333333,0.6666666666666666,1.0,Negative
59,2020-05-20,11:02:00,"['#corona', '#bjp', '#modi\\n\\n#bjp', '#drambazzi', '#poor']",[],"['atleast', 'corona', 'ji', 'time', 'good', 'test', '4', 'bjp', 'modi', 'bjp', 'drambazzi', 'would', 'cant', 'fed', 'poor', 'poor', 'c']","['atleast', 'corona', 'ji', 'time', 'good', 'test', '4', 'bjp', 'modi', 'bjp', 'drambazzi', 'would', 'cant', 'fed', 'poor', 'poor', 'c']",atleast corona ji time was a good test  bjp modi  bjp drambazzi   if he would cant fed his own poor poor c,"Sentiment(polarity=0.12499999999999994, subjectivity=0.7000000000000001)",0.12499999999999994,0.7000000000000001,3.0,Positive
60,2020-05-20,11:02:00,"['#bjp', '#garibvirodhi', '#bjpagainstmaharashtra', '#bjpfailsindia', '#bjpwithterrorists', ""#bjpthereal\\xe2\\x80\\xa6'""]","['@srinaga007:', '@aamaadmiparty']","['bjp', 'garibvirodhi', '?', '?', 'bjpagainstmaharashtra', 'bjpfailsindia', 'bjpwithterrorists', 'bjpthereal']","['bjp', 'garibvirodhi', '?', '?', 'bjpagainstmaharashtra', 'bjpfailsindia', 'bjpwithterrorists', 'bjpthereal']",is bjp only garibvirodhi  not these bjpagainstmaharashtra bjpfailsindia bjpwithterrorists bjpthereal,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,1.0,Negative
61,2020-05-20,11:01:00,"['#bjp', '#kerala', '#covid', '#maharashtra']",[],"['bjp', 'cites', 'kerala', 'covid', 'performance', 'slams', 'maharashtra', 'failure', 'https//t.co/kx7cd3qfkw']","['bjp', 'cites', 'kerala', 'covid', 'performance', 'slams', 'maharashtra', 'failure', 'https//t.co/kx7cd3qfkw']",bjp cites kerala s covid performance slams maharashtra for failure httpstcokxcdqfkw,"Sentiment(polarity=-0.3166666666666667, subjectivity=0.3)",-0.3166666666666667,0.3,1.0,Negative
62,2020-05-20,11:00:00,"['#muslim', '#tandur', '#telangana', '#pala_srinivas.\\n\\nthe']",['@advarafath:'],"['wednesday', 'minor', 'muslim', 'girl', 'raped', 'tandur', 'district', 'telangana', 'pala_srinivas', '.', 'girl', 'alone']","['wednesday', 'minor', 'muslim', 'girl', 'raped', 'tandur', 'district', 'telangana', 'pala_srinivas', '.', 'girl', 'alone']",on wednesday a minor muslim girl was raped in tandur district of telangana by pala srinivas  the girl was alone in the,"Sentiment(polarity=-0.05, subjectivity=0.2)",-0.05,0.2,2.0,Neutral
63,2020-05-20,10:59:00,['#india.'],['@john_pollock22:'],"['since', 'coming', 'power', '2014', 'surge', 'violence', 'minorities', 'india', '.', '2017']","['since', 'coming', 'power', '2014', 'surge', 'violence', 'minorities', 'india', '.', '2017']",since coming to power in  there has been a surge in the violence against the minorities in india in  under,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative
64,2020-05-20,10:58:00,"['#bangladesh', '#afghanistan', '#hindus\\n#pakistani', '#bjp']",[],"['watch', 'bangladesh', 'hindus', 'afghanistan', 'hindus', 'pakistani', 'hindus', 'bjp', 'cant', 'feed', 'people', 'dont', 'accept']","['watch', 'bangladesh', 'hindus', 'afghanistan', 'hindus', 'pakistani', 'hindus', 'bjp', 'cant', 'feed', 'people', 'dont', 'accept']",watch out  bangladesh hindus afghanistan hindus pakistani hindus bjp cant feed his own people so dont accept,"Sentiment(polarity=0.6, subjectivity=1.0)",0.6,1.0,1.0,Negative
65,2020-05-20,10:58:00,"['#pmmodi', '#ayushmanbharat', '#ayushmanbharatyojana', '#primeminister\\xe2\\x80\\xa6']",[],"['pmmodi', 'congratulated', 'beneficiaries', 'ayushmanbharat', 'scheme', 'ayushmanbharatyojana', 'primeminister']","['pmmodi', 'congratulated', 'beneficiaries', 'ayushmanbharat', 'scheme', 'ayushmanbharatyojana', 'primeminister']",pmmodi congratulated the beneficiaries of ayushmanbharat scheme  ayushmanbharatyojana primeminister,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
66,2020-05-20,10:58:00,"['#bjp', '#up', '#priyankagandhi', '#congress', ""#\\xe0\\xa4\\xaa\\xe0\\xa4\\xb9\\xe0\\xa4\\xb2\\xe0\\xa5\\x87_\\xe0\\xa4\\xae\\xe0\\xa4\\xbe\\xe0\\xa4\\xa8\\xe0\\xa4\\xb5\\xe2\\x80\\xa6'""]",['@nh_india:'],"['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']","['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']",put a bjp flag on buses if you want to but use these buses says priyanka to up cm priyankagandhi congress  ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
67,2020-05-20,10:54:00,"['#bjp', '#up', '#priyankagandhi', '#congress', ""#\\xe0\\xa4\\xaa\\xe0\\xa4\\xb9\\xe0\\xa4\\xb2\\xe0\\xa5\\x87_\\xe0\\xa4\\xae\\xe0\\xa4\\xbe\\xe0\\xa4\\xa8\\xe0\\xa4\\xb5\\xe2\\x80\\xa6'""]",['@nh_india:'],"['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']","['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']",put a bjp flag on buses if you want to but use these buses says priyanka to up cm priyankagandhi congress  ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
68,2020-05-20,10:52:00,['#bjp'],"['@sayanisengupt15:', '@bjp4bengal']","['bjp', 'always', '...', '..']","['bjp', 'always', '...', '..']",this is what bjp always do,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
69,2020-05-20,10:51:00,"['#bjp,']",[],"['chaos', 'trains', 'buses', 'maha', 'others', 'states', ';', 'conspiracy', 'well', 'played', 'bjp', 'want', 'state', 'govt']","['chaos', 'trains', 'buses', 'maha', 'others', 'states', ';', 'conspiracy', 'well', 'played', 'bjp', 'want', 'state', 'govt']",chaos over trains and buses in maha and others states  a conspiracy well played by bjp they want the state govt,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,3.0,Positive
70,2020-05-20,10:49:00,[],"['@babajiringe2:', '@swamy39', '@pgurus1']","['sir', 'see', 'video', 'total', 'failure', 'bjp', 'lead', 'central', 'government', '.', 'need', 'desolve', 'central', 'government']","['sir', 'see', 'video', 'total', 'failure', 'bjp', 'lead', 'central', 'government', '.', 'need', 'desolve', 'central', 'government']",sir see this video total failure of bjp lead central government so need to desolve central government,"Sentiment(polarity=-0.07916666666666668, subjectivity=0.3875)",-0.07916666666666668,0.3875,1.0,Negative
71,2020-05-20,10:49:00,['#bjp'],['@frankhuzur:'],"['bjp', 'uttar', 'pradesh', 'trying', 'every', 'trick', 'bag', 'revive', 'lost', 'fortune', 'congress', 'party', '.', 'expense']","['bjp', 'uttar', 'pradesh', 'trying', 'every', 'trick', 'bag', 'revive', 'lost', 'fortune', 'congress', 'party', '.', 'expense']",bjp in uttar pradesh is trying every trick in its bag to revive the lost fortune of the congress party at the expense of,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative
72,2020-05-20,10:48:00,['#bjp'],['@dayanidhi_maran:'],"['misogyny', '&', 'amp', ';', 'track', 'record', 'disrespecting', 'women', 'become', 'trademark', 'bjp', 'online', '&', 'amp', ';', 'offline', '.', 'rea']","['misogyny', '&', 'amp', ';', 'track', 'record', 'disrespecting', 'women', 'become', 'trademark', 'bjp', 'online', '&', 'amp', ';', 'offline', '.', 'rea']",misogyny amp a track record of disrespecting women have become the trademark of bjp both online amp offline its now rea,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative
73,2020-05-20,10:48:00,['#bjp'],"['@sayanisengupt15:', '@bjp4bengal']","['bjp', 'always', '...', '..']","['bjp', 'always', '...', '..']",this is what bjp always do,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
74,2020-05-20,10:47:00,[],"['@siddhukn:', '@opindia_com']","['telecast', 'cn', 'news', 'stopped', 'since', 'yesterday', 'bengal', 'govtbut', 'messiah', 'freedom', 'press', 'co']","['telecast', 'cn', 'news', 'stopped', 'since', 'yesterday', 'bengal', 'govtbut', 'messiah', 'freedom', 'press', 'co']",telecast of cn news has been stopped since yesterday by bengal govtbut no messiah of freedom of press will co,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative
75,2020-05-20,10:47:00,"['#bjp', '#uttarpradesh', '#congress', '#ajaykumarlallu', '#priyankagandhi\\xe2\\x80\\x99s']",['@nh_india:'],"['bjp', 'government', 'act', 'vengeance', 'booked', 'uttarpradesh', 'congress', 'president', 'ajaykumarlallu', 'priyankagandhis', 'secre']","['bjp', 'government', 'act', 'vengeance', 'booked', 'uttarpradesh', 'congress', 'president', 'ajaykumarlallu', 'priyankagandhis', 'secre']",bjp government in an act of vengeance booked uttarpradesh congress president ajaykumarlallu and priyankagandhis secre,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative
76,2020-05-20,10:46:00,"['#bjp', '#up', '#priyankagandhi', '#congress', ""#\\xe0\\xa4\\xaa\\xe0\\xa4\\xb9\\xe0\\xa4\\xb2\\xe0\\xa5\\x87_\\xe0\\xa4\\xae\\xe0\\xa4\\xbe\\xe0\\xa4\\xa8\\xe0\\xa4\\xb5\\xe2\\x80\\xa6'""]",['@nh_india:'],"['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']","['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']",put a bjp flag on buses if you want to but use these buses says priyanka to up cm priyankagandhi congress  ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
77,2020-05-20,10:45:00,"['#bjp', '#up', '#priyankagandhi', '#congress', ""#\\xe0\\xa4\\xaa\\xe0\\xa4\\xb9\\xe0\\xa4\\xb2\\xe0\\xa5\\x87_\\xe0\\xa4\\xae\\xe0\\xa4\\xbe\\xe0\\xa4\\xa8\\xe0\\xa4\\xb5\\xe2\\x80\\xa6'""]",['@nh_india:'],"['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']","['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']",put a bjp flag on buses if you want to but use these buses says priyanka to up cm priyankagandhi congress  ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
78,2020-05-20,10:45:00,[],[],"['383', 'migrant', 'workers', 'died', 'punitive', 'lockdown', 'due', 'road/rail', 'accidents', 'starvation', 'exhaustion', 'police', 'br']","['383', 'migrant', 'workers', 'died', 'punitive', 'lockdown', 'due', 'road/rail', 'accidents', 'starvation', 'exhaustion', 'police', 'br']", migrant workers died during the punitive lockdown due to roadrail accidents starvation exhaustion police br,"Sentiment(polarity=-0.125, subjectivity=0.375)",-0.125,0.375,2.0,Neutral
79,2020-05-20,10:43:00,"['#bjp', '#up', '#priyankagandhi', '#congress', ""#\\xe0\\xa4\\xaa\\xe0\\xa4\\xb9\\xe0\\xa4\\xb2\\xe0\\xa5\\x87_\\xe0\\xa4\\xae\\xe0\\xa4\\xbe\\xe0\\xa4\\xa8\\xe0\\xa4\\xb5\\xe2\\x80\\xa6'""]",['@nh_india:'],"['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']","['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']",put a bjp flag on buses if you want to but use these buses says priyanka to up cm priyankagandhi congress  ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
80,2020-05-20,10:43:00,"['#bjp/#rss', '#factcheck.\\n\\nhave']",[],"['see', 'fart', 'news', 'prominently', 'displays', 'pic', 'one', 'related', 'bjp/rss', 'factcheck', '.', 'seen', 'th']","['see', 'fart', 'news', 'prominently', 'displays', 'pic', 'one', 'related', 'bjp/rss', 'factcheck', '.', 'seen', 'th']",see how fart news prominently displays pic of any one related to bjprss when doing factcheck  have you seen th,"Sentiment(polarity=0.25, subjectivity=0.7)",0.25,0.7,1.0,Negative
81,2020-05-20,10:42:00,"['#bjp', '#ews', '#10\\xe2\\x80\\xb0ews']",['@keshaw9616:'],"['bjp', 'already', 'taken', 'bold', 'step', 'welfare', 'ews', 'students', 'giving', '10ews', 'reservation', '.', 'time', 'come', 'provide']","['bjp', 'already', 'taken', 'bold', 'step', 'welfare', 'ews', 'students', 'giving', '10ews', 'reservation', '.', 'time', 'come', 'provide']",bjp has already taken bold step to welfare ews students by giving ews reservation now the time has come to provide s,"Sentiment(polarity=0.3333333333333333, subjectivity=0.6666666666666666)",0.3333333333333333,0.6666666666666666,1.0,Negative
82,2020-05-20,10:42:00,"['#bjp', '#up', '#priyankagandhi', '#congress', ""#\\xe0\\xa4\\xaa\\xe0\\xa4\\xb9\\xe0\\xa4\\xb2\\xe0\\xa5\\x87_\\xe0\\xa4\\xae\\xe0\\xa4\\xbe\\xe0\\xa4\\xa8\\xe0\\xa4\\xb5\\xe2\\x80\\xa6'""]",['@nh_india:'],"['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']","['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']",put a bjp flag on buses if you want to but use these buses says priyanka to up cm priyankagandhi congress  ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
83,2020-05-20,10:42:00,"['#bjp', '#coronavirus.']",[],"['bjp', 'blame', 'everything', 'coronavirus', '.', 'wait', 'watch', '.']","['bjp', 'blame', 'everything', 'coronavirus', '.', 'wait', 'watch', '.']",bjp will blame everything on coronavirus wait and watch,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
84,2020-05-20,10:41:00,"['#bjp', '#india)']","['@narendramodi,', '@amitshah']","['im', 'pretty', 'sure', 'bjp', 'government', '(', 'rest', 'goons', 'india', ')', 'going', 'pu']","['im', 'pretty', 'sure', 'bjp', 'government', '(', 'rest', 'goons', 'india', ')', 'going', 'pu']",im pretty sure that bjp government   and the rest of the goons of india are going to pu,"Sentiment(polarity=0.375, subjectivity=0.9444444444444444)",0.375,0.9444444444444444,2.0,Neutral
85,2020-05-20,10:39:00,"['#bjp', '#up', '#priyankagandhi', '#congress', ""#\\xe0\\xa4\\xaa\\xe0\\xa4\\xb9\\xe0\\xa4\\xb2\\xe0\\xa5\\x87_\\xe0\\xa4\\xae\\xe0\\xa4\\xbe\\xe0\\xa4\\xa8\\xe0\\xa4\\xb5\\xe2\\x80\\xa6'""]",['@nh_india:'],"['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']","['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']",put a bjp flag on buses if you want to but use these buses says priyanka to up cm priyankagandhi congress  ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
86,2020-05-20,10:38:00,"['#bjp', '#rss']",['@any_morya:'],"['big', 'shame', 'bjp', 'rss', 'tried', 'divide', 'hindu', 'muslim', 'sunlight', 'heat', 'keeping', 'daily', 'ramzan', 'fasting']","['big', 'shame', 'bjp', 'rss', 'tried', 'divide', 'hindu', 'muslim', 'sunlight', 'heat', 'keeping', 'daily', 'ramzan', 'fasting']",its big shame to bjp rss who tried to divide hindu muslim  in such sunlight and heat keeping their daily ramzan fasting,"Sentiment(polarity=0.0, subjectivity=0.19999999999999998)",0.0,0.2,1.0,Negative
87,2020-05-20,10:38:00,"['#bjp', '#up', '#priyankagandhi', '#congress', ""#\\xe0\\xa4\\xaa\\xe0\\xa4\\xb9\\xe0\\xa4\\xb2\\xe0\\xa5\\x87_\\xe0\\xa4\\xae\\xe0\\xa4\\xbe\\xe0\\xa4\\xa8\\xe0\\xa4\\xb5\\xe2\\x80\\xa6'""]",['@nh_india:'],"['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']","['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']",put a bjp flag on buses if you want to but use these buses says priyanka to up cm priyankagandhi congress  ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
88,2020-05-20,10:38:00,"['#bjp', '#rajivgandhi']",['@i_theindian:'],"['bjp', 'keeps', 'raising', 'fake', 'allegations', 'rajivgandhi', 'score', 'brownie', 'points', 'withdrew', 'application']","['bjp', 'keeps', 'raising', 'fake', 'allegations', 'rajivgandhi', 'score', 'brownie', 'points', 'withdrew', 'application']",while bjp keeps raising fake allegations against rajivgandhi to score brownie points they withdrew their application to,"Sentiment(polarity=-0.5, subjectivity=1.0)",-0.5,1.0,1.0,Negative
89,2020-05-20,10:38:00,[],[],"['want', 'industry', 'bihar', 'manpower', 'land', 'power/electric', 'money', 'peoples']","['want', 'industry', 'bihar', 'manpower', 'land', 'power/electric', 'money', 'peoples']",we want industry in our bihar we have manpower  we have land we have powerelectric we have money we have peoples,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
90,2020-05-20,10:38:00,[],[],"['modi', 'govt', 'implemented', '7pm', '7am', 'night', 'curfew', 'coronavirus', 'lockdown', '!', '?', '?', 'bhakt', 'coronavirus']","['modi', 'govt', 'implemented', '7pm', '7am', 'night', 'curfew', 'coronavirus', 'lockdown', '!', '?', '?', 'bhakt', 'coronavirus']",me why modi govt implemented pm to am night curfew for coronavirus lockdown   bhakt because coronavirus will,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
